"","scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"681","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.01990969484933
"682","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.08591194101333
"683","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",1.12155447350667
"684","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",1.16987966476
"685","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.19130712177333
"686","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.22244468266667
"687","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1.33779596090667
"688","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1.41750805742667
"689","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1.50766896622667
"690","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1.57717949976
"691","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","hydrogen","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1.57173102534667
"692","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-0.688907266666667
"693","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-1.90427966666667
"694","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-6.12196566666667
"695","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-4.38615833333333
"696","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",-5.021148
"697","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",-5.73364366666667
"698","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",-6.40519366666667
"699","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",-7.17012266666667
"700","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",-7.990653
"701","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",-8.73815066666667
"702","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-9.52939533333333
"703","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-10.1793193333333
"704","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",-10.6661096666667
"705","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",-11.1252093333333
"706","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",-11.512358
"707","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-11.8155986666667
"708","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-12.1208743333333
"709","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-12.5195876666667
"710","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-13.078098
"711","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-13.6792846666667
"712","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industrial feedstocks","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-14.3239873333333
"713","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",9.38246750044333
"714","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",30.84627949245
"715","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",72.9462903629833
"716","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",61.0638218835333
"717","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",73.8324325110717
"718","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",88.8171973869933
"719","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",96.5168930702467
"720","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",102.681232615895
"721","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",107.572395983783
"722","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",112.201802934475
"723","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",117.77645446018
"724","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",124.315816650785
"725","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",131.824662534912
"726","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",139.691470208965
"727","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",148.181901976642
"728","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",156.23599758989
"729","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",164.825978965088
"730","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",175.823486123883
"731","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",183.661615586693
"732","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",189.71795508073
"733","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",190.557854170805
"734","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","industry","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",190.649110414697
"735","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",1.8258913612
"736","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",2.5472699912
"737","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.7769608555
"738","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.0414083359
"739","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",3.0790341128
"740","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",3.36645206164
"741","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",3.460254872255
"742","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",3.55842003605
"743","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",3.669268861265
"744","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",3.731981124055
"745","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",3.900107845755
"746","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",4.045971819295
"747","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",3.93307540106
"748","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",4.0121386105495
"749","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",4.065334865344
"750","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",4.107337847307
"751","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",4.13801594588215
"752","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",4.15748577888685
"753","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",4.171697603605
"754","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",4.182428683641
"755","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",4.1906388045355
"756","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","livestock","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",4.194375751452
"757","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",130.850226468023
"758","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",131.884818033723
"759","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",132.116565254997
"760","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",22.655875235862
"761","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",19.5862107014677
"762","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",17.9514095385753
"763","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-8.85744213043433
"764","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.178880227077199
"765","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",12.5707081047207
"766","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",7.06478474937583
"767","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",7.0857953763289
"768","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",-2.57087811019457
"769","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",-2.26485358090013
"770","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",-0.726070998333765
"771","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-0.69665987151369
"772","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",10.4816681996506
"773","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",6.47110930293845
"774","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",4.96551987834169
"775","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.03677506442
"776","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.318219854754963
"777","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0597259240379795
"778","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-0.748963984206051
"779","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-0.962019315769507
"780","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-1.10047057143208
"781","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","LUC","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-1.34063682070753
"782","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",0.253082133333333
"783","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-0.866356333333333
"784","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",13.2874861612
"785","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",8.35337218823317
"786","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",4.46943830826667
"787","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",4.85968320038067
"788","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",5.46752384194967
"789","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",6.2639590835375
"790","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",7.390158220542
"791","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",9.45379954086333
"792","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",12.452343989256
"793","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",15.6024536069603
"794","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",18.1072514809601
"795","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",19.635105082741
"796","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",20.9786880973089
"797","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",21.7023251835349
"798","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",22.6853866790473
"799","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",24.2205884203746
"800","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",25.7452762598692
"801","Ref","All of Malaysia","All of Malaysia","emissGHGBySectorGWPAR5","sector","refining","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",27.2878444525947
